tweet,label,sentiment
wo ni ani 👀 ong 😏😏,negative,0
na kuro wei koraa de3 s3 nipa s3 ndwee oo menhunuu oooo,negative,0
ahiafoɔ dating deɛ ntɔkwa hunu ne dede no dɔɔso dodo wo girl bisa wo 50 cedis kraa na wadwa ɛna wopɛ sika dodo ɛna wonyɛ wife material sika aboa na edi wahu sɛ kraman atɔ wig da😹😹😹,negative,0
hwɛ olé ne gyimie bi sɛweve been the most consistent team in the last few months lol man wɛi paaa hm,negative,0
ring koraa yedi na header madi wo awie 😂,negative,0
ashawo season fo nyinaa y3 mmoa 💀🚶🏾‍♂️,negative,0
s3be s3be na nananom agyimi anaa🤣🤣,negative,0
hmmm me ho kraa adwiri me,negative,0
😩😩😩😩😩me team no agu oooo,negative,0
obi nse kofi taylor s3 ne gyimie nu 3ka s3n,negative,0
everyday u dey tweet ashawo season ashawo season nso wogye sika firi wo maame hc na to collectionjon boy😂😂😂,negative,0
enfa na gyai 5 months vibing kraa fall water inside na 2 days p3,negative,0
fo nso wɔasã paa o won win match no na wɔ ntwe points gap no mu a woelose weekend yi nsɛ wobehyia fo no wobohu paa dɛ chance no kɔ,negative,0
nyame b3 tua wo ka piii,negative,0
lol barca dey suffer but juventus dea eii team na asa saa no,negative,0
papa no wabɔn o,negative,0
na de3n nkwaas3m so ni,negative,0
wei de3 dumsor paa oooo nanso wo ne hwan ko ka s3 okomfo se kooo,negative,0
awurade aka me 36gh p3 w me momo onti y33y3 ne d3n😔,negative,0
u ankasa u conf meditant rydee u sanna seh abi sm abi wo ni twem😁😎,negative,0
name like joe wise dierr anka gyimie fa wo hu bɛn i,negative,0
gyama wa fa bi ohn,negative,0
so norr we go do akyemmafia,negative,0
ni hu bi mtwee 😏,negative,0
yaa pono will go and shoot video for the diss song p333 wagyimi saa wo ka kyer3 bronii koraa a ngye nni😂😂 herh boys fool😂😂😂💔💔,negative,0
accra traffic 🤦🏿‍♂️ kɔm kraa de me 🥺,negative,0
eiii matilda meho koraa adwiri me,negative,0
this politicians no bi serious kooraa hmmmm,negative,0
yabc ka papa eei meyam kraa ahye me,negative,0
you can never face me in the game na wato wo nsa menyɛ gay sɛ mɛ di wɛkyi nka mɛfo mpa me mmoa ɛfiri nyame wɔ oo ahba kɔ do wishi dɛ ɛyɛ akroma 😎⛈️⛈️⛈️,negative,0
gyae na enfa nyame kyiri gyimie bra,negative,0
mmaa bi get heart ooo eii,negative,0
ready sika y3 d3 ooo p3 sika na gyae gym fo no 😂😂😂😂,negative,0
masa masa eno bi your matter go and sit down koraaa,negative,0
naa herh my head dey pain me fokn,negative,0
yɛreyɛ ɔsom kɛseɛ anadwo yi nbs break n loose by morning na lipool get abt 2 injuries 🤧,negative,0
wonni sika aa wasɛm ɛɛya o,negative,0
see pep ein bwoy akoayi asa,negative,0
arh kofi nti team wei yɛ supporti,negative,0
ei breda aden u get problem plus am anaa😃😃,negative,0
papa relax na omo p3 sentiments dodoad3n wontumi sports nu ny3 hw3 bi anaa nti s3 nana yaw amponsah asem ba wontumi crew entumi ka hu asem anaa,negative,0
seisei de3 reverend father nso de ne ho agye mu bi ooo h3333 ewiase ehu oooo,negative,0
why you bi sakawa boy anaa,negative,0
wakaso ne gyimiee oh daabi,negative,0
ei nti ebe yer yie ni 😭,negative,0
eiiiii adwen bne nkoaaa,negative,0
no e bite me😂😂😂👊aboa,negative,0
nana nso ɔpɛ kasa oooo,negative,0
sia😂😂 mede sɛ wo,negative,0
hei gyai nkurasisem nu na coachella noe be hit gyimiii u dey understand hit song u people di33 everyday biaaa na mu de gyimie nnu su nam mu saaaaa 🤣🤣🤣,negative,0
anka fathers day yi na moagye me baako but no mo de3 ns3m hunu nkoaa smh,negative,0
obi adey 3nye me fe,negative,0
gyimie saa na afe aso,negative,0
adwaman nti wo nni ahotɔ 🤣🤣🤣,negative,0
dada nni suban baako sei mpo,negative,0
s3 awia bc na gob3 wura no baa na ato gyimii j j roussou,negative,0
honkyei mensah de3 suame development efa no ho ben,negative,0
wabdam nso aka hoo,negative,0
kofi common caesar salad nso wonnim ei 😂😂😂,negative,0
yɛte sika so nso ɛkom de yɛn hmmm talk is cheap indeed,negative,0
chelsea fans ne gyemii,negative,0
wo gyimie s3 mre wate nkwaseas3m sei,negative,0
you dont wont this akap3la so what do you want tell me politics tweaaaaaa aka 😡😡😡 m3 tena anwea mu 3di agora s3 akwadaa,negative,0
gyimie kasa saa offui,negative,0
de3 ne ho y3 tan nso de3 woboa ooo hmmm,negative,0
massa fa wo gyie fre y3nso,negative,0
sika no ahyei repeat sika no ahye 😂😂,negative,0
wanyini na gyae gyimie no,negative,0
brofo yi bon chakaa,negative,0
dance moves na basaa sei,negative,0
nanka young gentleman nso de3 fa woho b3n team fooo saaa,negative,0
kwasiato wei nso na mo sosor ne so,negative,0
y3te sika so nanso ekm di y3n,negative,0
timo werner seff flop na raphinha tsw,negative,0
gyae gyae na woboa,negative,0
oh ka bi ka ho erh 😂😂🔥💔 he be jon pass,negative,0
overage de3 anka date rush fa wo ho b3n nkwadaa agor naaa👂👂,negative,0
cars tɔ nso yɛ achievement ɔman bɛn koraa mpo ni then i read about iphones too smh,negative,0
herh gyae gyimie no,negative,0
fa wo gyimi ko,negative,0
wa she me sika 😩,negative,0
fa wo kwasia kc,negative,0
na ante ba de3 cdc fa meho b3n😂😂,negative,0
obi a nano b dwom di3 anka date rush fa wo ho b3n,negative,0
kasa by heart dem figa we bi twolves erh,negative,0
jon who arrested the bost md nkwasia akeka nkoaaa na aka wo,negative,0
ohia ama wo ka nkwasiaasem,negative,0
wuni sika nso wup3 tw3 mona mubl3 🤣,negative,0
ayɛ ka sika no ashi😂😂,negative,0
haha i shock cuz sam de3 anka azonto na o maths fa wo ho b3n,negative,0
mona mo bl33 mewo asem ka but wahw3 na jack ako y3 me lawuu 🤔,negative,0
medikal ankasa ne rap nyinaaa as3 ne ho balike hes cumin gidigidi nkooaaa,negative,0
issues dey paaa o wow kumerica baako p3 ne 3hoo ntckwa bebree sei hmmmm on 1057,negative,0
borsu borsu y3 b3 wu nti y3 nda 😂,negative,0
wo brofo kraa su ny3 oh wosu ad3n,negative,0
so griezmann was gonna miss that eii ɛden oo yɛɛblɛ ankasa,negative,0
me na menko na awia nk ku me,negative,0
nyom fonn b3n ni mtchwww sake of noko fioo nti boys dey give am fans for comments 😂😂,negative,0
enti wusu wudi amanfuo trumu nu bi,negative,0
3y3 a na moabodam ong nkwasiakeka saaa na ade akye,negative,0
wonni sika a woti tesɛ odwan to🤣,negative,0
nice guy wo brofo basaa y3ka s3 sua ade3 a wodwene s3 y3reya wo,negative,0
ghana fo de3 nka grammys fa moho b3n nka mo de3 ne doctor in awards,negative,0
benevento are beating juventus in turin sika no ahye anaa,negative,0
barcelona fan nso dierr anka champions league fa woho ben 😂😂,negative,0
mode ha ay3 heaven y33ka nso a na moy3 dede mmoa mo abusuapanin na te circle tn phone covers no 🤣😂🤣😂,negative,0
wo mmobro sɛ tawa wisie opanyin gyimifoɔ di nkwaseasɛm a yɛnnka woyɛ opro paa 😂😂😂,negative,0
ali di33 nanka date rush fa wo ho b3n wo di33 y3 aponkyi ni odwan,negative,0
nti arsenal kraa b3y3 de3n wo wiase,negative,0
gyae gyimie na p3 phone papa,negative,0
kwasia baako nso nie,negative,0
dada nni suban baako sei mpo,negative,0
wo nni sika a mfa ohia nka nsem foo 😂😂😂,negative,0
e be nice mmom nanso 90 mns ns3mhunu nkoaa,negative,0
saa as3m wo ka kyer3 me aa me hwie acid agu woso😂😂,negative,0
sika no ahyei repeat sika no ahye 😂😂,negative,0
asea 😂😂😂😹😹😹 wo dier b3ka kyere me s3 wo ti y3 wo ya anka wo b3 te,negative,0
do i want to talk to nyarkoa no ni yinaa nie eii boys ano awu papa lmao🤣🤣🤣,negative,0
nanka young gentleman nso de3 fa woho b3n team fooo saaa,negative,0
wo koraa wagyimi dodo ahba lets push for him to work to find the culprits na wagyimi dodo,negative,0
wo ti awu forken wo,negative,0
nyame bɛtua mogyinaa ka one by one herh😭😭,negative,0
masa go away shes not rich biaa 3ny3 oman sika nuaa na ode ay3 yie tsww🤦🏻‍♂️😂,negative,0
ka ma yen sere 3de gyimie na 3nam,negative,0
abranti3 woda sori aa maweninda hor na gyai gyimie nu,negative,0
gay man de33 anka messi ne barcelana fawu hu b3n,negative,0
opayin gyae kasa kakra wai na ɛyɛ ayɛ anasesɛm toɔ dodo,negative,0
herh wo mpo di33 fa wo gyimie fi h foolish boy,negative,0
oh ein boss sarkodie ankasa dey steal lines na fanbasedem di33 dem go love steal ghana ankasa mpo,negative,0
no gyimie3 dating nso de3 nka account logins fa hoo b3n 😂,negative,0
masa masa fawo gyimie kc 3b3ka bi gyimie mi,negative,0
tanya tehanna mu bɛyɛ dɛ forkn nka ɔbɛtaa me bo saa aanduuuuruwa,negative,0
menhia nanso wo nyansa wɔ akyerɛ,negative,0
see team basaa bi,negative,0
ah na wagyimie anaa sika nu ashe 💔 fa wo kwasea ko oooo,negative,0
wo team sɛ awiesu wo ndewene wo ho 🤣,negative,0
wo twa picture a way3 wanim ti s3 obi eyi mframa bonead3n 😂😂😂😂😂,negative,0
masa masa gyae ruff atalanta na asa ntiaa,negative,0
wonni sika aa wobu fu baahat 😢😹💔,negative,0
see head akoa wei ti so papa ne ti kakra se global warming,negative,0
animguaseɛ wei deɛ fanyinam sɛ mankɔ africa u17 performance wei yɛde hyɛ wac monɛsane aluusi ahwiefoɔ dede hunu kwa ankorɛ hunu,negative,0
that guy nyansa baako sei wo nni bi,negative,0
woy3 campaign ma trumu trumu nanso wode kte3 suro nipa,negative,0
ad3n wc maam3 ctua konko anaa useless shit 😏,negative,0
wonni sika wakctc bomb android 33b3ka s3 android nny3😂😂😂,negative,0
etouch am he com beg u still dey fuu wagyimi aaa na y3ti wo ho u den dt skuu gers all for that station der moagyimi gyimi mmoa,negative,0
wofa wɔhɔ nti me nnyɛ adwuma eii chale are you okay,negative,0
kyeres3 obia anigye gyimie ho w ghana ha 😂,negative,0
enti wo de3 ns3m hunu no aaa,negative,0
modeɛ wee nom nti nkwasia keka nkoaa,negative,0
woy3 kwasia paaaa😂😂😂anka wob3n me aa anka wob3di slaps 😂😂😂,negative,0
nyansa ni baako ho 3den ky3n agyimifo 40 🤣 charles taylor,negative,0
hw3 gyimi s3m bibra ha b3hw3😂,negative,0
hahaha wie y3 de gye cup 😂😂,negative,0
ɛyɛ homhomfi na ɛyɛ ɛbi mo saa we appreciates your efforts✌,negative,0
so chelsea ankasa ebe team anaaa cos eiii,negative,0
y3te sika so nso 3kcm de y3n,negative,0
akekaakeka b3 ma w mo abodam nd3 a amoako atta nam yenfa okyena nso a ken nye ne dom so nam b3nkum asemyi dze ka,negative,0
ma me sika na gyae dede no,negative,0
gyae ns3mhunu n fa wo bad luck k 😒😒😒😒,negative,0
chale wode3 tena akyir3 ho na to nt3 na kasa kasa hunu god no go shame us,negative,0
tam l firi ha 3ha ny3 facebook ne mo whatsapp groups nu,negative,0
nti kotoko nii paaa na wodi nkwaaasem sei 😤,negative,0
menso de3 me de ka bebere 🌚,negative,0
fa ohia mic no to gutter mu,negative,0
aboa bi ba woni twasidi kankan,negative,0
ow bra ka na ka biom oo ɛɛhu ankasa 🤦,negative,0
hwan ba nie kasa by stomach s3 heart nso o,negative,0
yɛ wo yɛn ato baabi foo papa 😭😭😭😭😭😭😭😭,negative,0
anka fathers day yi na moagye me baako but no mo de3 ns3m hunu nkoaa smh,negative,0
jack saa liberiafoɔ president no na ɔyɛ fɔkkin oo hɛɛ,negative,0
peer pressure nti nka nifrani de3 spectacles fa woho b3n 🤣,negative,0
na de3n nkwaas3m so ni,negative,0
ndc 8 years nothing better nkwasia kasa nko a,negative,0
me lydia akua nana serwaah senti acquah 3nka mabodam,negative,0
ella nu bella mu papa 3ndanfu fuo p3 gyimieee miy3 naakie swaaag on papa n swaaag on flends,negative,0
ɛnfa black stars ɛnyɛ sɛ wo towel oo charlie mongyae saaa nneɛma foo no na mo nyɛ team no yie,negative,0
wodi3 mengyae gyimii no nyankopon 33ba😂😂😂,negative,0
wo papa amb bra so you dey envy kezia,negative,0
ah ah obi adi no awu hmmm,negative,0
nti seisei ne kora kora ne sen 🤨,negative,0
s3 y3 ka s3 bibinii agyimi aa mo nte ase3 ebi aaa nie,negative,0
se3 ye3 di wo maame trumu na ye3 woawo,negative,0
sk oppong di3 s3 nyansa biaa nni ne tri mu,negative,0
wonni sika na wode suit ye dede tswww,negative,0
3no nso de3 anka 3fa meho ben 🤧,negative,0
do i want to talk to nyarkoa no ni yinaa nie eii boys ano awu papa lmao🤣🤣🤣,negative,0
woara ma wo enyi 3firi edu yi unpaved road y3kan ka road a y3 ay3 ho aden ntsi na mo gu akyemfo enyimase d3m yi its only akyem mafias alone who regard or accept unpaved roads as constructed road huuuuuuuuuuuiii,negative,0
obi nka nkyer3 kofi taylor s3 mese ne gyimiee no 3ka s3n,negative,0
the head is big for a reason ah hwɛ berma ti asɛ kontua koraa,negative,0
masa fa wo gyimie fri me so kɔ,negative,0
y3te sika so nso 3km de y3n herh biggest scam 😂😂😂😂,negative,0
onyame ntua wo ka,negative,0
relationship de3 3ka nkoa every one ☝️ minute biaa nso na brokenheart 💔 naaamu 😪,negative,0
mo nti brofo nti mose spanish 😂😂😂,negative,0
ay3 ka 🙆‍♀️ kwasia team sei lfc,negative,0
terran torres wo maame wati ☹️,negative,0
odo y3 d3 sen sika 😹😹gyimie kasa sei,negative,0
ashock koraa grenade dier s3 nka arab four na eyuusu ah asem ohh omese y3fr3 omo kev and grenade😆,negative,0
see team basaa bi,negative,0
ah ka na ka biomedey bore me mpo 😂💔,negative,0
wabɔdam anaa wo trumu yɛ nkate nkwan aseɛ,negative,0
3nti me de3 menka ho bi anaa,negative,0
says me arsenal nni deɛ nka wo de kotoko yɛ dɛn🤣🤣🤣,negative,0
peer pressure nti nka nifrani de3 spectacles fa woho b3n 🤣,negative,0
massa gyae kasa bebree no na woototo ntosuo eegu tl no so,negative,0
ɛyɛ homhomfi na ɛyɛ ɛbi mo saa we appreciates your efforts✌,negative,0
anka mewu dedaaa da sister,negative,0
dog eye e be shit dem chop that be why dem dey fool so nu efia tenge dey dey blow nyaaaa sey nobody for go the demo anka yagyimi ama no anaaa o feeli s3 y3ny3 agyimifuor na egu jubilee house h a won rewia ghana sika no nyinaaa anaaa s3bi o 😂,negative,0
😡😡😡 3ny3 ha na wob3ka saa asem no,negative,0
gyae gyae na woboa,negative,0
di wo lane mu emfa ohia nka ns3m fuuu,negative,0
ennya wo sika wanko dzi menka d3 3km dzem sias,negative,0
na chelsea nii de3 anka europa finals fa wo ho b3n😂😂 modwene moho oo na saturday wa ha yiaa😎🤣🤣,negative,0
haha i shock cuz sam de3 anka azonto na o maths fa wo ho b3n,negative,0
na u how do u see the psg team team ay3 s3 tu gyimii 😂😂😂 soorrrli,negative,0
adey die 😂💔💔💔 wey emotional trauma too dis kyeres3 obia egyimie oh 🤣🤣🤣,negative,0
nti mongyae saa comparisons fon no gyimi b3n nono,negative,0
spartan dier anka emotions fa wo huŋ b3n,negative,0
nyame bɛtua mogyinaa ka one by one herh😭😭,negative,0
ali nso de33 nka wo de3 ne ramadan na fa wo ho b3n,negative,0
3nti 3ny3 brokely sika herhanka americafo de3 3ny3 style no no americani de3 anka spending fa ne ho b3n 😂😂😂😂😂,negative,0
shatta bandle nso b3kum nipa ooo 😂😂😂,negative,0
name like joe wise dierr anka gyimie fa wo hu bɛn i,negative,0
ndc 8 years nothing better nkwasia kasa nko a,negative,0
nyom fonn b3n ni mtchwww sake of noko fioo nti boys dey give am fans for comments 😂😂,negative,0
theres nothing like clean or dirty money sika biaa yɛ sika hwɛ ɔmo gyimie bi,negative,0
kyerɛ sɛ wasa ankasa onua lmao,negative,0
wob3 di aban sika nanso wob3 br3 paaaa,negative,0
educated pastors i come against you foul spirit in jesus name ankɔ sukuufoɔ no bayi bonsam biara yesu mogya nka wanim yɛ frɛ ɔsoro gya ɔsoro agradaa ɛnka wanim hmm boiɛ😒,negative,0
b din errr🤣🤣🤣 monni sika nti wo vhim nyinaa w fam aboa,negative,0
obi nka kyere kofi taylor s3 ne gyimi no 3ka s3n,negative,0
kwasea kasa me maame y3 glo,negative,0
yese adanse fumso dwa no agyigya sika nni kurom a nkurasefuo de beto fose,negative,0
s3 anka me di aa na matua wo ka anaa wo se me bo dam😂,negative,0
wo bro tan tan bi😒😔,negative,0
me na menko na awia nk ku me,negative,0
wo team asa deaa saaa,negative,0
reality check be what lol y3ti sika so 3nso,negative,0
herhh dortmund nyame b3 tua mu ka paa,negative,0
man utd fans after liverpool losing to southampton yafa league me saa mahama kasa fi nu mongyae 🤣🤣,negative,0
benevento are beating juventus in turin sika no ahye anaa,negative,0
mongyae gyimii keka no na weed ny3 ade pa monsua nyansa,negative,0
br ne bayie nti na me supporti man city,negative,0
sika na shisika no ashi,negative,0
anka broni nso de3 anka wode bibini sika y3 de3n hmm maybe maybe rest well,negative,0
kwasea berma wop3 obi nudes ahw3 wo kote akyia s3 😂,negative,0
that guy nyansa baako sei wo nni bi,negative,0
kyeres3 obia anigye gyimie ho w ghana ha 😂,negative,0
fa sekan twe twa mu 😂,negative,0
them plan am nso ne kwasia afutuo 😂😂 dierr akumaaa mama zimbe thingss 😂,negative,0
ne tirimu den no eer mɛ ndi nkwaseasɛm,negative,0
hmm saa oo i figure sammy gyamfi go warm am paa oo nka wo b3 sei plan no 🙄,negative,0
keegan de3 anka dubai fa woho b3n anka wode3 ne kenya 😂😂😂😂,negative,0
sebastian nso brofo nny3 kraaa3de3n ni🤣🤣,negative,0
onua gyai nkwasea keka no😂😂😂,negative,0
life no bɛyɛ scary ama ɔmo,negative,0
fa wo gyimie ko erh,negative,0
aba booshit nso nyi,negative,0
tuchel nso da gyam anaa,negative,0
smoking nso y3 gyimie jon 🤣🤣,negative,0
etouch am he com beg u still dey fuu wagyimi aaa na y3ti wo ho u den dt skuu gers all for that station der moagyimi gyimi mmoa,negative,0
ka kyere me s3 mabodam preko 😂😂😂,negative,0
enti wo de3 ns3m hunu no aaa,negative,0
nipa foo bi nso ah,negative,0
hwɛ gyimifo bi nso when i write twi you guys dont reply 🤣🤣 you cant even write your own language ɔdabɔ nua wo yɛ okisi wɔfaase wai🤣🤣 wo deɛ di makyi mɛ keka nsɛm akyerɛ wo,negative,0
so chelsea ankasa ebe team anaaa cos eiii,negative,0
luck luck herh 😭😭😭😭 gyae kasa by heart no,negative,0
bibini agyimi aaa ma y3ti suit ni tie yanti hwee biem😂😂😂😂,negative,0
nti kotoko nii paaa na wodi nkwaaasem sei 😤,negative,0
wabcdam nanka wonyɛ a ɔbi fa wo ho bɛn,negative,0
ayew no ony3 papa anaa,negative,0
sunyani nso de nka traffic fa mo ho b3n,negative,0
ah na wagyimie anaa sika nu ashe 💔 fa wo kwasea ko oooo,negative,0
wo gyimie s3 mre wate nkwaseas3m sei,negative,0
pure scorer but team no atiti nti,negative,0
e be nice mmom nanso 90 mns ns3mhunu nkoaa,negative,0
hwan nso na ablocki me w suro h no,negative,0
italy nono strikers nyinaa twe twa aboooowa ɛnnɛ mobɛte 😜😜😜,negative,0
malafaka to you two beaaches gyaigyimii na mempeasem,negative,0
jon who arrested the bost md nkwasia akeka nkoaaa na aka wo,negative,0
wo twa picture a way3 wanim ti s3 obi eyi mframa bonead3n 😂😂😂😂😂,negative,0
mo nka window no 3nto ne knso😹😹,negative,0
menhia nanso wo nyansa wɔ akyerɛ,negative,0
man utd nyame b3 tua mu ka paaaaaaaaaa😭😭😭😭😭😭😭,negative,0
3nea wani ny3 wosuro a bo wo team din wo team ne papa mu nono,negative,0
modeɛ wee nom nti nkwasia keka nkoaa,negative,0
ow bra ka na ka biom oo ɛɛhu ankasa 🤦,negative,0
masa masa fawo gyimie kc 3b3ka bi gyimie mi,negative,0
yakubu s3 preko y3 haram nanso ɔdi trumu eiii,negative,0
animguaseɛ wei deɛ fanyinam sɛ mankɔ africa u17 performance wei yɛde hyɛ wac monɛsane aluusi ahwiefoɔ dede hunu kwa ankorɛ hunu,negative,0
ayɛ ka sika no ashi😂😂,negative,0
saa as3m wo ka kyer3 me aa me hwie acid agu woso😂😂,negative,0
wonni sika a woti tesɛ odwan to🤣,negative,0
hwɛ olé ne gyimie bi sɛweve been the most consistent team in the last few months lol man wɛi paaa hm,negative,0
